id,temperature,humidity,timeRecorded,ldrValue
517,30.9,67.8,2025-02-18 12:28:50,999.99
518,31.0,67.7,2025-02-18 12:28:55,999.99
519,31.0,67.9,2025-02-18 12:29:00,999.99
520,31.0,67.8,2025-02-18 12:29:06,999.99
521,30.9,67.7,2025-02-18 12:29:11,999.99
522,30.9,67.7,2025-02-18 12:29:16,999.99
523,30.9,67.6,2025-02-18 12:29:21,999.99
524,31.0,67.7,2025-02-18 12:29:26,999.99
525,31.0,67.7,2025-02-18 12:29:32,999.99
526,31.0,67.7,2025-02-18 12:29:37,999.99
527,30.9,67.8,2025-02-18 12:29:42,999.99
528,30.9,67.8,2025-02-18 12:29:48,999.99
529,30.9,67.7,2025-02-18 12:29:53,999.99
530,30.9,67.7,2025-02-18 12:29:58,999.99
531,30.9,67.7,2025-02-18 12:30:03,999.99
532,30.9,67.7,2025-02-18 12:30:08,999.99
533,30.9,67.7,2025-02-18 12:30:14,999.99
534,30.9,67.7,2025-02-18 12:30:19,999.99
535,30.9,67.8,2025-02-18 12:30:24,999.99
536,30.9,67.9,2025-02-18 12:30:29,999.99
537,30.9,67.8,2025-02-18 12:30:34,999.99
538,30.9,67.8,2025-02-18 12:30:39,999.99
539,30.9,67.9,2025-02-18 12:30:45,999.99
540,30.9,67.9,2025-02-18 12:30:50,999.99
541,30.9,68.0,2025-02-18 12:30:55,999.99
542,30.9,67.9,2025-02-18 12:31:01,999.99
543,30.9,67.9,2025-02-18 12:31:06,999.99
544,30.9,67.9,2025-02-18 12:31:11,999.99
545,30.9,67.8,2025-02-18 12:31:16,999.99
546,30.9,67.8,2025-02-18 12:31:21,999.99
547,30.9,67.8,2025-02-18 12:31:26,999.99
548,30.9,67.8,2025-02-18 12:31:31,999.99
549,30.8,67.8,2025-02-18 12:31:37,999.99
550,30.8,67.8,2025-02-18 12:31:42,999.99
551,30.8,68.0,2025-02-18 12:31:47,999.99
552,30.8,68.1,2025-02-18 12:31:52,999.99
553,30.8,68.1,2025-02-18 12:31:57,999.99
554,30.8,68.0,2025-02-18 12:32:02,999.99
555,30.8,68.1,2025-02-18 12:32:07,999.99
556,30.8,68.0,2025-02-18 12:32:13,999.99
557,30.8,68.0,2025-02-18 12:32:18,999.99
558,30.8,68.0,2025-02-18 12:32:23,999.99
559,30.8,68.0,2025-02-18 12:32:28,999.99
560,30.8,68.0,2025-02-18 12:32:33,999.99
561,30.8,67.9,2025-02-18 12:32:39,999.99
562,30.9,67.9,2025-02-18 12:32:44,999.99
563,30.8,67.9,2025-02-18 12:32:49,999.99
564,30.8,67.8,2025-02-18 12:32:54,999.99
565,30.8,67.8,2025-02-18 12:32:59,999.99
566,30.8,67.9,2025-02-18 12:33:05,999.99
567,30.8,68.0,2025-02-18 12:33:10,999.99
568,30.8,68.0,2025-02-18 12:33:15,999.99
569,30.8,68.0,2025-02-18 12:33:20,999.99
570,30.8,68.1,2025-02-18 12:33:25,999.99
571,30.8,68.0,2025-02-18 12:33:31,999.99
572,30.8,67.9,2025-02-18 12:33:36,999.99
573,30.8,68.0,2025-02-18 12:33:41,999.99
574,30.8,68.1,2025-02-18 12:33:46,999.99
575,30.8,68.0,2025-02-18 12:33:52,999.99
576,30.8,68.0,2025-02-18 12:33:57,999.99
577,30.8,68.2,2025-02-18 12:34:02,999.99
578,30.8,68.2,2025-02-18 12:34:07,999.99
579,30.8,68.0,2025-02-18 12:34:12,999.99
580,30.8,68.2,2025-02-18 12:34:17,999.99
581,30.8,68.1,2025-02-18 12:34:23,999.99
582,30.8,68.1,2025-02-18 12:34:28,999.99
583,30.8,68.0,2025-02-18 12:34:33,999.99
584,30.8,68.1,2025-02-18 12:34:38,999.99
585,30.8,68.0,2025-02-18 12:34:44,999.99
586,30.8,68.3,2025-02-18 12:34:49,999.99
587,30.8,68.1,2025-02-18 12:34:54,999.99
588,30.8,68.1,2025-02-18 12:34:59,999.99
589,30.9,68.2,2025-02-18 12:35:05,999.99
590,30.9,68.0,2025-02-18 12:35:10,999.99
591,30.9,67.9,2025-02-18 12:35:15,999.99
592,30.9,67.9,2025-02-18 12:35:20,999.99
593,30.8,68.0,2025-02-18 12:35:26,999.99
594,30.8,68.0,2025-02-18 12:35:31,999.99
595,30.9,68.0,2025-02-18 12:35:36,999.99
596,30.9,67.9,2025-02-18 12:35:41,999.99
597,30.9,67.9,2025-02-18 12:35:46,999.99
598,30.8,67.9,2025-02-18 12:35:52,999.99
599,30.8,67.8,2025-02-18 12:35:57,999.99
600,30.8,67.8,2025-02-18 12:36:02,999.99
601,30.9,67.9,2025-02-18 12:36:07,999.99
602,30.9,68.0,2025-02-18 12:36:13,999.99
603,30.8,68.1,2025-02-18 12:36:18,999.99
604,30.8,68.1,2025-02-18 12:36:23,999.99
605,30.8,68.0,2025-02-18 12:36:28,999.99
606,30.8,68.0,2025-02-18 12:36:33,999.99
607,30.8,68.0,2025-02-18 12:36:39,999.99
608,30.8,68.0,2025-02-18 12:36:44,999.99
609,30.8,67.9,2025-02-18 12:36:49,999.99
610,30.8,67.9,2025-02-18 12:36:54,999.99
611,30.8,68.0,2025-02-18 12:37:00,999.99
612,30.8,68.0,2025-02-18 12:37:05,999.99
613,30.8,68.0,2025-02-18 12:37:10,999.99
614,30.8,68.0,2025-02-18 12:37:15,999.99
615,30.8,68.9,2025-02-18 12:37:20,999.99
616,30.8,68.6,2025-02-18 12:37:25,999.99
617,30.8,68.3,2025-02-18 12:37:31,999.99
618,30.8,68.1,2025-02-18 12:37:36,999.99
619,30.8,68.0,2025-02-18 12:37:41,999.99
620,30.8,68.0,2025-02-18 12:37:46,999.99
621,30.8,68.0,2025-02-18 12:37:52,999.99
622,30.8,68.0,2025-02-18 12:37:57,999.99
623,30.8,68.0,2025-02-18 12:38:02,999.99
624,30.8,68.0,2025-02-18 12:38:07,999.99
625,30.8,68.0,2025-02-18 12:38:13,999.99
626,30.8,68.1,2025-02-18 12:38:18,999.99
627,30.8,68.1,2025-02-18 12:38:23,999.99
628,30.8,68.1,2025-02-18 12:38:28,999.99
629,30.8,68.2,2025-02-18 12:38:34,999.99
630,30.8,68.2,2025-02-18 12:38:39,999.99
631,30.8,68.3,2025-02-18 12:38:44,999.99
632,30.8,68.2,2025-02-18 12:38:49,999.99
633,30.8,68.1,2025-02-18 12:38:54,999.99
634,30.8,68.0,2025-02-18 12:39:00,999.99
635,30.8,68.0,2025-02-18 12:39:05,999.99
636,30.8,68.0,2025-02-18 12:39:10,999.99
637,30.8,68.0,2025-02-18 12:39:15,999.99
638,30.8,68.0,2025-02-18 12:39:21,999.99
639,30.8,68.0,2025-02-18 12:39:26,999.99
640,30.8,68.1,2025-02-18 12:39:31,999.99
641,30.8,68.1,2025-02-18 12:39:36,999.99
642,30.9,68.1,2025-02-18 12:39:41,999.99
643,30.8,68.1,2025-02-18 12:39:47,999.99
644,30.8,68.1,2025-02-18 12:39:52,999.99
645,30.8,68.1,2025-02-18 12:39:57,999.99
646,30.8,68.0,2025-02-18 12:40:02,999.99
647,30.8,68.1,2025-02-18 12:40:07,999.99
648,30.8,68.0,2025-02-18 12:40:12,999.99
649,30.8,68.0,2025-02-18 12:40:18,999.99
650,30.8,68.2,2025-02-18 12:40:23,999.99
651,30.8,68.3,2025-02-18 12:40:28,999.99
652,30.8,68.2,2025-02-18 12:40:33,999.99
653,30.8,68.1,2025-02-18 12:40:38,999.99
654,30.9,68.1,2025-02-18 12:40:43,999.99
655,30.9,68.1,2025-02-18 12:40:49,999.99
656,30.9,68.1,2025-02-18 12:40:54,999.99
657,30.9,68.0,2025-02-18 12:40:59,999.99
658,30.9,67.9,2025-02-18 12:41:04,999.99
659,30.9,67.8,2025-02-18 12:41:09,999.99
660,30.9,67.8,2025-02-18 12:41:14,999.99
661,30.9,67.8,2025-02-18 12:41:20,999.99
662,30.9,67.7,2025-02-18 12:41:25,999.99
663,31.0,67.6,2025-02-18 12:41:30,999.99
664,31.0,67.6,2025-02-18 12:41:35,999.99
665,31.0,67.6,2025-02-18 12:41:40,999.99
666,31.0,67.7,2025-02-18 12:41:45,999.99
667,31.0,67.6,2025-02-18 12:41:50,999.99
668,31.0,67.5,2025-02-18 12:41:56,999.99
669,31.0,67.5,2025-02-18 12:42:01,999.99
670,31.0,67.7,2025-02-18 12:42:06,999.99
671,30.9,67.8,2025-02-18 12:42:11,999.99
672,31.0,67.8,2025-02-18 12:42:17,999.99
673,30.9,67.9,2025-02-18 12:42:22,999.99
674,30.9,67.7,2025-02-18 12:42:27,999.99
675,30.9,67.6,2025-02-18 12:42:32,999.99
676,30.9,67.6,2025-02-18 12:42:37,999.99
677,30.9,67.6,2025-02-18 12:42:42,999.99
678,31.0,67.6,2025-02-18 12:42:47,999.99
679,30.9,67.6,2025-02-18 12:42:52,999.99
680,30.9,67.5,2025-02-18 12:42:58,999.99
681,30.9,67.6,2025-02-18 12:43:03,999.99
682,30.9,67.8,2025-02-18 12:43:09,999.99
683,30.9,67.8,2025-02-18 12:43:14,999.99
684,30.9,67.8,2025-02-18 12:43:19,999.99
685,30.9,67.7,2025-02-18 12:43:24,999.99
686,30.9,67.7,2025-02-18 12:43:31,999.99
687,30.9,67.7,2025-02-18 12:43:36,999.99
688,29.4,75.0,2025-02-18 20:30:04,999.99
689,29.5,75.0,2025-02-18 20:30:09,999.99
690,29.5,74.7,2025-02-18 20:30:14,999.99
691,29.5,74.6,2025-02-18 20:30:19,999.99
692,29.5,74.6,2025-02-18 20:30:25,999.99
693,29.5,74.4,2025-02-18 20:30:30,999.99
694,29.5,74.3,2025-02-18 20:30:35,999.99
695,29.5,74.5,2025-02-18 20:30:40,999.99
696,29.5,74.6,2025-02-18 20:30:46,999.99
697,29.5,74.4,2025-02-18 20:30:51,999.99
698,29.5,74.4,2025-02-18 20:30:56,999.99
699,29.5,74.3,2025-02-18 20:31:02,999.99
700,29.5,74.3,2025-02-18 20:31:07,999.99
701,29.5,74.2,2025-02-18 20:31:15,999.99
702,29.5,74.2,2025-02-18 20:31:21,999.99
703,29.5,74.2,2025-02-18 20:31:44,999.99
704,29.5,74.2,2025-02-18 20:31:49,999.99
705,29.5,74.2,2025-02-18 20:31:54,999.99
706,29.5,74.2,2025-02-18 20:32:00,999.99
707,29.5,74.3,2025-02-18 20:32:05,999.99
708,29.5,74.3,2025-02-18 20:32:10,999.99
709,29.5,74.5,2025-02-18 20:32:15,999.99
710,29.5,74.4,2025-02-18 20:32:21,999.99
711,29.5,74.6,2025-02-18 20:32:26,999.99
712,29.5,74.4,2025-02-18 20:32:31,999.99
713,29.5,74.2,2025-02-18 20:32:37,999.99
714,29.5,74.3,2025-02-18 20:32:42,999.99
715,29.5,74.6,2025-02-18 20:32:47,999.99
716,29.5,74.5,2025-02-18 20:32:52,999.99
717,29.5,74.3,2025-02-18 20:32:58,999.99
718,29.5,74.1,2025-02-18 20:33:03,999.99
719,29.5,74.1,2025-02-18 20:33:08,999.99
720,29.5,74.1,2025-02-18 20:33:14,999.99
721,29.5,74.5,2025-02-18 20:33:19,999.99
722,29.5,74.5,2025-02-18 20:33:24,999.99
723,29.5,74.4,2025-02-18 20:33:29,999.99
724,29.5,74.7,2025-02-18 20:33:34,999.99
725,29.5,74.9,2025-02-18 20:33:40,999.99
726,29.5,74.5,2025-02-18 20:33:45,999.99
727,29.6,74.5,2025-02-18 20:33:50,999.99
728,29.5,74.3,2025-02-18 20:33:55,999.99
729,29.5,74.3,2025-02-18 20:34:00,999.99
730,29.5,74.1,2025-02-18 20:34:06,999.99
731,29.6,74.0,2025-02-18 20:34:11,999.99
732,29.5,74.2,2025-02-18 20:34:16,999.99
733,29.5,74.3,2025-02-18 20:34:21,999.99
734,29.5,74.2,2025-02-18 20:34:27,999.99
735,29.5,74.1,2025-02-18 20:34:32,999.99
736,29.6,74.0,2025-02-18 20:34:38,999.99
737,29.6,74.0,2025-02-18 20:34:43,999.99
738,29.5,74.0,2025-02-18 20:34:48,999.99
739,29.5,73.9,2025-02-18 20:34:54,999.99
740,29.5,74.0,2025-02-18 20:34:59,999.99
741,29.5,74.0,2025-02-18 20:35:04,999.99
742,29.5,74.0,2025-02-18 20:35:09,999.99
743,29.6,74.6,2025-02-18 20:35:15,999.99
744,29.6,74.5,2025-02-18 20:35:20,999.99
745,29.6,74.3,2025-02-18 20:35:25,999.99
746,0.0,0.0,2025-02-18 20:35:31,999.99
747,29.6,73.9,2025-02-18 20:35:36,999.99
748,29.6,73.9,2025-02-18 20:35:41,999.99
749,29.6,73.8,2025-02-18 20:35:47,999.99
750,29.7,73.6,2025-02-18 20:35:52,999.99
751,29.6,73.6,2025-02-18 20:36:16,999.99
752,29.6,73.6,2025-02-18 20:36:21,999.99
753,29.6,73.6,2025-02-18 20:36:26,999.99
754,29.6,73.7,2025-02-18 20:36:32,999.99
755,29.6,73.7,2025-02-18 20:36:37,999.99
756,29.6,73.7,2025-02-18 20:36:42,999.99
757,29.6,73.7,2025-02-18 20:36:48,999.99
758,29.6,74.0,2025-02-18 20:37:02,999.99
759,29.5,74.0,2025-02-18 20:37:19,999.99
760,29.5,73.9,2025-02-18 20:37:24,999.99
761,29.6,73.8,2025-02-18 20:37:30,999.99
762,29.5,73.8,2025-02-18 20:37:35,999.99
763,29.5,73.8,2025-02-18 20:37:40,999.99
764,29.5,73.9,2025-02-18 20:37:45,999.99
765,29.5,73.9,2025-02-18 20:37:51,999.99
766,29.5,73.8,2025-02-18 20:37:56,999.99
767,29.5,73.9,2025-02-18 20:38:01,999.99
768,29.5,73.9,2025-02-18 20:38:06,999.99
769,29.5,73.9,2025-02-18 20:38:11,999.99
770,29.5,73.9,2025-02-18 20:38:17,999.99
771,29.5,73.9,2025-02-18 20:38:22,999.99
772,29.5,74.0,2025-02-18 20:38:28,999.99
773,29.5,74.1,2025-02-18 20:38:33,999.99
774,29.5,74.2,2025-02-18 20:38:39,999.99
775,29.5,74.1,2025-02-18 20:38:44,999.99
776,29.5,74.2,2025-02-18 20:38:50,999.99
777,29.5,74.2,2025-02-18 20:38:55,999.99
778,29.5,74.0,2025-02-18 20:39:01,999.99
779,29.5,74.0,2025-02-18 20:39:06,999.99
780,29.5,74.0,2025-02-18 20:39:11,999.99
781,29.5,74.1,2025-02-18 20:39:18,999.99
782,29.5,74.1,2025-02-18 20:39:23,999.99
783,29.5,74.1,2025-02-18 20:39:28,999.99
784,29.5,74.1,2025-02-18 20:39:34,999.99
785,29.5,74.2,2025-02-18 20:39:39,999.99
786,29.4,74.2,2025-02-18 20:39:45,999.99
787,29.4,74.2,2025-02-18 20:39:51,999.99
788,29.5,74.2,2025-02-18 20:39:56,999.99
789,29.5,74.2,2025-02-18 20:40:01,999.99
790,29.5,74.2,2025-02-18 20:40:07,999.99
791,29.5,74.2,2025-02-18 20:40:13,999.99
792,29.4,74.3,2025-02-18 20:40:18,999.99
793,29.4,74.3,2025-02-18 20:40:24,999.99
794,29.4,74.4,2025-02-18 20:40:30,999.99
795,29.4,74.4,2025-02-18 20:40:35,999.99
796,29.4,74.3,2025-02-18 20:40:41,999.99
797,29.4,74.3,2025-02-18 20:40:47,999.99
798,29.4,74.3,2025-02-18 20:40:53,999.99
799,29.4,74.3,2025-02-18 20:40:58,999.99
800,29.4,74.3,2025-02-18 20:41:04,999.99
801,29.4,74.3,2025-02-18 20:41:09,999.99
802,29.4,74.4,2025-02-18 20:41:15,999.99
803,29.4,74.6,2025-02-18 20:41:20,999.99
804,29.4,74.5,2025-02-18 20:41:25,999.99
805,29.4,74.4,2025-02-18 20:41:31,999.99
806,29.4,74.4,2025-02-18 20:41:36,999.99
807,29.4,74.4,2025-02-18 20:41:42,999.99
808,29.4,74.4,2025-02-18 20:41:47,999.99
809,29.4,74.5,2025-02-18 20:41:53,999.99
810,29.4,74.4,2025-02-18 20:41:59,999.99
811,29.4,74.4,2025-02-18 20:42:04,999.99
812,29.4,74.4,2025-02-18 20:42:09,999.99
813,29.4,74.5,2025-02-18 20:42:15,999.99
814,29.4,74.4,2025-02-18 20:42:20,999.99
815,29.4,74.4,2025-02-18 20:42:26,999.99
816,29.4,74.4,2025-02-18 20:42:32,999.99
817,29.4,74.4,2025-02-18 20:42:37,999.99
818,29.4,74.3,2025-02-18 20:42:43,999.99
819,29.4,74.3,2025-02-18 20:42:48,999.99
820,29.4,74.5,2025-02-18 20:42:54,999.99
821,29.4,74.5,2025-02-18 20:43:00,999.99
822,29.4,74.4,2025-02-18 20:43:05,999.99
823,29.4,74.4,2025-02-18 20:43:10,999.99
824,29.4,74.5,2025-02-18 20:43:15,999.99
825,29.4,74.5,2025-02-18 20:43:21,999.99
826,29.4,74.4,2025-02-18 20:43:27,999.99
827,29.4,74.5,2025-02-18 20:43:32,999.99
828,29.4,74.4,2025-02-18 20:43:37,999.99
829,29.4,74.4,2025-02-18 20:43:43,999.99
830,29.4,74.4,2025-02-18 20:43:49,999.99
831,29.4,74.5,2025-02-18 20:43:54,999.99
832,29.4,74.5,2025-02-18 20:44:00,999.99
833,29.4,74.5,2025-02-18 20:44:06,999.99
834,29.4,74.5,2025-02-18 20:44:14,999.99
835,29.4,74.4,2025-02-18 20:44:19,999.99
836,29.4,74.4,2025-02-18 20:44:25,999.99
837,29.4,74.4,2025-02-18 20:44:30,999.99
838,29.4,74.4,2025-02-18 20:44:36,999.99
839,29.4,74.4,2025-02-18 20:44:41,999.99
840,29.4,74.4,2025-02-18 20:44:47,999.99
841,29.4,74.4,2025-02-18 20:44:53,999.99
842,29.4,74.4,2025-02-18 20:44:58,999.99
843,29.4,74.3,2025-02-18 20:45:03,999.99
844,29.4,74.4,2025-02-18 20:45:09,999.99
845,29.4,74.4,2025-02-18 20:45:14,999.99
846,29.4,74.4,2025-02-18 20:45:19,999.99
847,29.4,74.4,2025-02-18 20:45:24,999.99
848,29.4,74.5,2025-02-18 20:45:30,999.99
849,29.4,74.5,2025-02-18 20:45:35,999.99
850,29.4,74.5,2025-02-18 20:45:41,999.99
851,29.4,74.4,2025-02-18 20:45:46,999.99
852,29.4,74.4,2025-02-18 20:45:52,999.99
853,29.4,74.4,2025-02-18 20:45:57,999.99
854,29.4,74.3,2025-02-18 20:46:02,999.99
855,29.4,74.4,2025-02-18 20:46:07,999.99
856,29.4,74.4,2025-02-18 20:46:13,999.99
857,29.4,74.4,2025-02-18 20:46:18,999.99
858,29.4,74.3,2025-02-18 20:46:24,999.99
859,29.4,74.6,2025-02-18 20:46:29,999.99
860,29.4,74.6,2025-02-18 20:46:34,999.99
861,29.4,74.5,2025-02-18 20:46:39,999.99
862,29.4,74.5,2025-02-18 20:46:44,999.99
863,29.4,74.5,2025-02-18 20:46:49,999.99
864,29.4,74.5,2025-02-18 20:46:55,999.99
865,29.4,74.4,2025-02-18 20:47:00,999.99
866,29.4,74.4,2025-02-18 20:47:06,999.99
867,29.4,74.3,2025-02-18 20:47:11,999.99
868,29.4,74.3,2025-02-18 20:47:16,999.99
869,29.4,74.2,2025-02-18 20:47:21,999.99
870,29.4,74.2,2025-02-18 20:47:27,999.99
871,29.4,74.2,2025-02-18 20:47:32,999.99
872,29.4,74.2,2025-02-18 20:47:38,999.99
873,29.4,74.3,2025-02-18 20:47:43,999.99
874,29.4,74.4,2025-02-18 20:47:49,999.99
875,29.4,74.4,2025-02-18 20:47:54,999.99
876,29.4,74.4,2025-02-18 20:47:59,999.99
877,29.4,74.4,2025-02-18 20:48:05,999.99
878,29.2,75.7,2025-02-18 20:50:19,999.99
879,29.3,75.6,2025-02-18 20:50:24,999.99
880,29.3,75.0,2025-02-18 20:50:48,999.99
881,29.3,74.9,2025-02-18 20:50:54,999.99
882,29.3,74.8,2025-02-18 20:50:59,999.99
883,29.3,74.8,2025-02-18 20:51:05,999.99
884,29.4,74.8,2025-02-18 20:51:10,999.99
885,29.3,74.7,2025-02-18 20:51:16,999.99
886,29.4,74.6,2025-02-18 20:51:22,999.99
887,29.4,74.6,2025-02-18 20:51:27,999.99
888,29.4,74.7,2025-02-18 20:51:33,999.99
889,29.4,74.7,2025-02-18 20:51:38,999.99
890,29.4,74.7,2025-02-18 20:51:44,999.99
891,29.4,74.6,2025-02-18 20:51:49,4.0
892,29.4,74.7,2025-02-18 20:51:55,999.99
893,29.4,74.7,2025-02-18 20:52:01,999.99
894,29.4,74.7,2025-02-18 20:52:06,999.99
895,29.4,74.7,2025-02-18 20:52:12,999.99
896,29.4,74.7,2025-02-18 20:52:17,999.99
897,29.4,74.6,2025-02-18 20:52:23,999.99
898,29.4,74.7,2025-02-18 20:52:28,999.99
899,29.4,74.6,2025-02-18 20:52:34,999.99
900,29.4,74.6,2025-02-18 20:52:40,999.99
901,29.4,74.7,2025-02-18 20:52:46,999.99
902,29.4,74.6,2025-02-18 20:52:52,999.99
903,29.4,74.6,2025-02-18 20:52:58,999.99
904,29.4,74.5,2025-02-18 20:53:03,999.99
905,29.4,74.5,2025-02-18 20:53:09,999.99
906,29.5,74.5,2025-02-18 20:53:14,999.99
907,29.4,74.4,2025-02-18 20:53:20,999.99
908,29.4,74.4,2025-02-18 20:53:25,999.99
909,29.4,74.4,2025-02-18 20:53:30,999.99
910,29.5,74.4,2025-02-18 20:53:35,999.99
911,29.4,74.5,2025-02-18 20:53:41,999.99
912,29.4,74.5,2025-02-18 20:53:47,999.99
913,29.5,74.4,2025-02-18 20:53:53,999.99
914,29.5,74.4,2025-02-18 20:53:59,999.99
915,29.4,74.4,2025-02-18 20:54:04,999.99
916,29.4,74.4,2025-02-18 20:54:10,999.99
917,29.4,74.4,2025-02-18 20:54:16,999.99
918,29.4,74.4,2025-02-18 20:54:21,999.99
919,29.4,74.4,2025-02-18 20:54:26,999.99
920,29.4,74.4,2025-02-18 20:54:32,999.99
921,29.4,74.5,2025-02-18 20:54:37,999.99
922,29.4,74.6,2025-02-18 20:54:43,999.99
923,29.4,74.5,2025-02-18 20:54:49,999.99
924,29.4,74.5,2025-02-18 20:54:55,999.99
925,29.4,74.4,2025-02-18 20:55:00,999.99
926,29.4,74.4,2025-02-18 20:55:06,999.99
927,29.4,74.4,2025-02-18 20:55:11,999.99
928,29.4,74.4,2025-02-18 20:55:17,999.99
929,29.4,74.4,2025-02-18 20:55:22,999.99
930,29.4,74.6,2025-02-18 20:55:28,999.99
931,29.4,74.7,2025-02-18 20:55:34,999.99
932,29.4,74.7,2025-02-18 20:55:39,999.99
933,29.4,74.6,2025-02-18 20:55:45,999.99
934,29.4,74.5,2025-02-18 20:55:50,999.99
935,29.4,74.6,2025-02-18 20:55:56,999.99
936,29.4,74.7,2025-02-18 20:56:02,999.99
937,29.4,74.6,2025-02-18 20:56:07,999.99
938,29.4,74.7,2025-02-18 21:00:22,999.99
939,29.4,74.6,2025-02-18 21:00:28,999.99
940,29.4,74.4,2025-02-18 21:00:33,999.99
941,29.4,74.3,2025-02-18 21:00:38,999.99
942,29.4,74.3,2025-02-18 21:00:43,999.99
943,29.4,74.5,2025-02-18 21:00:48,999.99
944,29.4,74.5,2025-02-18 21:00:54,999.99
945,29.4,74.4,2025-02-18 21:00:59,999.99
946,29.4,74.3,2025-02-18 21:01:04,999.99
947,29.4,74.3,2025-02-18 21:01:09,999.99
948,29.4,74.3,2025-02-18 21:01:15,999.99
949,29.4,74.3,2025-02-18 21:01:20,999.99
950,29.4,74.3,2025-02-18 21:01:25,999.99
951,29.4,74.3,2025-02-18 21:01:31,999.99
952,29.4,74.3,2025-02-18 21:01:36,999.99
953,29.4,74.3,2025-02-18 21:01:42,999.99
954,29.4,74.4,2025-02-18 21:01:47,999.99
955,29.4,74.4,2025-02-18 21:01:52,0.0
956,29.4,74.3,2025-02-18 21:01:58,999.99
957,29.4,74.3,2025-02-18 21:02:03,999.99
958,29.4,74.4,2025-02-18 21:02:08,999.99
959,29.4,74.3,2025-02-18 21:02:14,999.99
960,29.4,74.3,2025-02-18 21:02:20,999.99
961,29.4,74.3,2025-02-18 21:02:25,999.99
962,29.4,74.3,2025-02-18 21:02:31,999.99
963,29.4,74.3,2025-02-18 21:02:36,999.99
964,29.4,74.3,2025-02-18 21:02:42,999.99
965,29.4,74.3,2025-02-18 21:02:47,999.99
966,29.4,74.3,2025-02-18 21:02:53,999.99
967,29.4,74.3,2025-02-18 21:02:59,999.99
968,29.4,74.4,2025-02-18 21:03:04,999.99
969,29.4,74.4,2025-02-18 21:03:10,999.99
970,29.4,74.4,2025-02-18 21:03:15,999.99
971,29.4,74.3,2025-02-18 21:03:20,999.99
972,29.4,74.4,2025-02-18 21:03:26,999.99
973,29.4,74.4,2025-02-18 21:03:31,999.99
974,29.4,74.4,2025-02-18 21:03:37,999.99
975,29.4,74.3,2025-02-18 21:03:42,999.99
976,29.4,74.3,2025-02-18 21:03:49,999.99
977,29.4,74.3,2025-02-18 21:03:54,999.99
978,29.4,74.3,2025-02-18 21:04:00,999.99
979,29.4,74.2,2025-02-18 21:04:05,999.99
980,29.4,74.3,2025-02-18 21:04:11,999.99
981,29.4,74.3,2025-02-18 21:04:16,999.99
982,29.4,74.3,2025-02-18 21:04:21,999.99
983,29.4,74.3,2025-02-18 21:04:27,999.99
984,29.4,74.3,2025-02-18 21:04:33,999.99
985,29.4,74.3,2025-02-18 21:04:38,999.99
986,29.4,74.2,2025-02-18 21:04:43,999.99
987,29.4,74.2,2025-02-18 21:04:49,999.99
988,29.4,74.2,2025-02-18 21:04:54,999.99
989,29.4,74.2,2025-02-18 21:04:59,999.99
990,29.4,74.2,2025-02-18 21:05:05,999.99
991,29.4,74.2,2025-02-18 21:05:10,999.99
992,29.4,74.2,2025-02-18 21:05:16,999.99
993,29.4,74.2,2025-02-18 21:05:22,999.99
994,29.4,74.2,2025-02-18 21:05:27,999.99
995,29.4,74.2,2025-02-18 21:05:32,999.99
996,29.4,74.2,2025-02-18 21:05:38,999.99
997,29.4,74.1,2025-02-18 21:05:44,999.99
998,29.4,74.1,2025-02-18 21:05:50,999.99
999,29.4,74.2,2025-02-18 21:05:55,999.99
1000,29.4,74.2,2025-02-18 21:06:00,999.99
1001,29.4,74.2,2025-02-18 21:06:09,999.99
1002,29.8,72.9,2025-02-18 21:16:18,999.99
1003,29.8,72.8,2025-02-18 21:16:23,999.99
1004,29.8,72.7,2025-02-18 21:16:28,999.99
1005,29.8,72.7,2025-02-18 21:16:33,999.99
1006,29.8,72.7,2025-02-18 21:16:39,999.99
1007,29.7,72.8,2025-02-18 21:16:44,999.99
1008,29.7,72.8,2025-02-18 21:16:49,999.99
1009,29.7,72.8,2025-02-18 21:16:55,999.99
1010,29.7,72.9,2025-02-18 21:17:00,999.99
1011,29.7,72.9,2025-02-18 21:17:05,999.99
1012,29.7,73.0,2025-02-18 21:17:11,999.99
1013,29.7,73.0,2025-02-18 21:17:16,999.99
1014,29.7,73.1,2025-02-18 21:17:21,999.99
1015,29.6,73.0,2025-02-18 21:17:27,999.99
1016,29.6,73.1,2025-02-18 21:17:32,999.99
1017,29.6,73.1,2025-02-18 21:17:37,46.0
1018,29.6,73.1,2025-02-18 21:17:43,999.99
1019,29.6,73.2,2025-02-18 21:17:50,999.99
1020,29.6,73.2,2025-02-18 21:17:55,999.99
1021,29.6,73.3,2025-02-18 21:18:00,999.99
1022,29.6,73.3,2025-02-18 21:18:05,999.99
1023,29.6,73.3,2025-02-18 21:18:11,999.99
1024,29.5,73.4,2025-02-18 21:18:17,999.99
1025,29.5,73.4,2025-02-18 21:18:22,999.99
1026,29.5,73.4,2025-02-18 21:18:27,999.99
1027,29.5,73.4,2025-02-18 21:18:33,999.99
1028,29.5,73.5,2025-02-18 21:18:39,999.99
1029,29.5,73.5,2025-02-18 21:18:44,999.99
1030,29.5,73.6,2025-02-18 21:18:50,999.99
1031,29.5,73.6,2025-02-18 21:18:56,999.99
1032,29.5,73.7,2025-02-18 21:19:01,999.99
